# wave A(l)/A(V) unc
0.09136828035116196 5.751917091445647 0.6620066969219732
0.09155227988958359 5.434227830848516 0.14054263355415633
0.09173664450645447 5.873245986277903 0.11494310517599875
0.0919213816523552 5.820450865991975 0.08915014177985704
0.09210649132728577 5.633768138565799 0.07643045817992235
0.09229197353124619 5.448937667949538 0.08673625742819371
0.09247783571481705 5.809863337785492 0.07541798660623386
0.09266406297683716 5.683196080436683 0.08116500886286498
0.09285067021846771 5.967690298701641 0.0805801435760577
0.09303764998912811 6.125370857183087 0.24259180091984792
0.09322500973939896 5.908091543530211 0.07967129638107974
0.09341274201869965 5.827313247564987 0.08119081127894362
0.09360085427761078 5.673192004540746 0.07938719649879634
0.09378934651613235 5.665885385938115 0.08267699286184257
0.09397821873426437 5.887334083127963 0.07526074908294601
0.09416747093200684 5.806355613364656 0.07362905314490584
0.09435711055994034 5.745837735197797 0.0741226233455096
0.09454712271690369 5.782332795887604 0.07802407063323996
0.09473752230405807 5.486107635574904 0.11390252187068173
0.0949283018708229 5.407020449577029 0.08969868060189595
0.09511946886777878 5.506121599797842 0.0788621956972375
0.09531101584434509 5.427002824825283 0.0735861014400863
0.09550295025110245 5.353104732317769 0.10111971262089142
0.09569527953863144 5.582209795501955 0.06744928313963111
0.09588798880577087 5.53113475988297 0.0692240320337306
0.09608108550310135 5.531687857508711 0.06883860395753716
0.09627456963062286 5.450017569033949 0.07064705069206972
0.09646844863891602 8.143458188952195 0.7898490730091481
0.09666271507740021 5.617778165341833 0.09488522062161296
0.09685737639665604 5.548880356681212 0.07145813736098636
0.0970524251461029 5.7382649012538876 0.0822316078361576
0.09724786877632141 6.351955770252924 0.27148761143160133
0.09744369983673096 5.280376776568371 0.07882169063274913
0.09763993322849274 4.917771341731705 0.07782759940135528
0.09783656150102615 5.133138641343409 0.06671219044113758
0.09803358465433121 5.191873790507282 0.06351208339164968
0.0982310026884079 5.295084794512292 0.10760491203486357
0.09842881560325623 5.535295507781954 0.10343444260810075
0.09862703084945679 6.380178808404651 0.7133465679567353
0.09882564842700958 4.8602194928465705 0.09747592398444224
0.09902466088533401 4.856264535335255 0.06739162736649253
0.09922407567501068 4.86709883128475 0.11216210454565899
0.09942389279603958 5.333081724752548 0.062359650786160264
0.09962411224842072 5.30774413681643 0.061647145649473746
0.09982473403215408 5.247906938992196 0.060205936701927504
0.10002575814723969 5.231153463733845 0.060495815421286625
0.10022718459367752 5.355811873301781 0.17659390317726592
0.10042902082204819 5.22411358092977 0.06251431112104691
0.10063126683235168 5.1375536339190955 0.05631564914943335
0.10083391517400742 4.993148641495956 0.0821905768255031
0.10103697329759598 4.845536999162427 0.06779078877864177
0.10124044120311737 4.895159955549982 0.06803254948485137
0.1014443188905716 5.1070623440540865 0.06945188114252629
0.10164860635995865 5.117903032464893 0.06799758851677393
0.10185330361127853 5.11533357664482 0.070886985084231
0.10205841809511185 5.055306018478309 0.07180018035143246
0.10226394236087799 5.218666294410861 0.07272427351047364
0.10246987640857697 5.5578363217715365 0.21975069825708238
0.10267622768878937 5.07077660750636 0.09293841129772565
0.1028829962015152 4.9957410524015 0.07137096209652835
0.10309018194675446 5.014240022618072 0.0739500458551205
0.10329778492450714 4.949746029035608 0.06378204990120384
0.10350580513477325 4.937711102287821 0.06747518676277363
0.1037142425775528 5.153386949650185 0.288698570885922
0.10392310470342636 4.683938402310912 0.05807367476159729
0.10413237661123276 4.7853212074182965 0.05777841365961915
0.10434208065271378 4.788190274061792 0.05606061430404354
0.10455220192670822 4.74854006012322 0.053539878879090765
0.10476274788379669 4.716348369067832 0.056096133065431375
0.10497371852397919 4.807471635971219 0.18725698434651392
0.1051851138472557 4.711262800765435 0.055165752157531875
0.10539693385362625 4.708483729281954 0.05741623024533003
0.10560917854309082 4.7017379325676805 0.05655486821399548
0.10582185536623001 4.671261562443206 0.05486268698974732
0.10603495687246323 4.653021856850281 0.055963419122232134
0.10624849051237106 4.536862608525024 0.05703045979798948
0.10646245628595352 4.649039867311542 0.05349888109481605
0.10667684674263 4.578464626161556 0.055329690297312835
0.10689166933298111 4.5647866670517905 0.051852265621466956
0.10710692405700684 4.523057083576551 0.05644081344231924
0.10732261836528778 4.462494587569984 0.05598746830823568
0.10753874480724335 4.498039632097403 0.05562669475943346
0.10775530338287354 4.2338274811176015 0.06921288750161224
0.10797230154275894 4.443443500707369 0.051862865799441445
0.10818973183631897 4.417466021527686 0.050989754309889765
0.10840760171413422 4.307086501867296 0.059009523334798065
0.10862591117620468 4.362949510123405 0.04719334233372167
0.10884466022253036 4.39275959943529 0.054119600209383036
0.10906385630369186 4.343870776835134 0.04947583013357601
0.10928348451852798 4.256401171457565 0.0590242407766236
0.10950355976819992 4.3410120718934175 0.04794798838491778
0.10972407460212708 4.291705318669809 0.04918870927683179
0.10994503647089005 4.268753401516772 0.04352599864670256
0.11016644537448883 4.264581532617607 0.04671392736805652
0.11038829386234283 4.215318235571779 0.045978631668186484
0.11061058938503265 4.196315239960158 0.04789152155800843
0.11083333939313889 4.161520471141182 0.04508363020206646
0.11105653643608093 4.115072152502768 0.04568726410593884
0.1112801805138588 4.1230376185056565 0.04913677852563306
0.11150427162647247 4.13488504665587 0.04472803734181334
0.11172881722450256 4.080736680756364 0.03933940412585497
0.11195381730794907 4.041381909055773 0.04379882133641432
0.11217926442623138 4.00035543923791 0.04374373593684783
0.11240517348051071 4.0605259906391105 0.046966010493676
0.11263152956962585 4.019765213703873 0.04532160763626634
0.112858347594738 4.0110175351915744 0.04823781053534317
0.11308562010526657 3.991318115447346 0.04415912380560768
0.11331335455179214 3.87386599581376 0.042799159708661355
0.11354154348373413 3.8592406765937293 0.04014061256473203
0.11377018690109253 3.9261857819997656 0.04072402937518194
0.11399929970502853 3.970073489699893 0.044830373076737776
0.11422886699438095 3.9014032500565756 0.04450004139290094
0.11445890367031097 3.835320488010656 0.04301184414349609
0.11468939483165741 3.8785826424020513 0.04045304460142207
0.11492035537958145 3.8567683534451813 0.03681891977789534
0.1151517853140831 3.8209629383518053 0.04052975038958556
0.11515241861343384 3.6511753154555486 0.03974780167610343
0.1153830960392952 3.574059142515324 0.04899688890752839
0.11538367718458176 3.80476213277399 0.04061472621606049
0.11561422795057297 3.643757111430558 0.03549094132135284
0.11561603099107742 3.844068995177161 0.04609785719410563
0.11584582924842834 3.6667139001978657 0.047885555389269883
0.11584886163473129 3.8355310024135534 0.04221836426876262
0.11607789993286133 3.6715975488746584 0.04528585916729069
0.11608215421438217 3.777383374031701 0.041310530676355026
0.11631042510271072 3.7591545641793345 0.03849317572421547
0.11631591618061066 3.7605910475705633 0.040062145745034555
0.11654341965913773 3.7259076996388947 0.04379017397958461
0.11655015498399734 3.7398839013684273 0.036805516241995254
0.11677688360214233 3.7119478141289033 0.041743802119557846
0.11678486317396164 3.7990786069241786 0.04063717534519989
0.11701081693172455 3.726577004126941 0.037945620298255045
0.11702004075050354 3.8160294948898827 0.03649604208826139
0.11724521219730377 3.6818734818067482 0.0396765106030657
0.11725569516420364 3.7217247719857967 0.03978354298454536
0.1174800843000412 3.66717202257782 0.03564687962044349
0.11749182641506195 3.6160472421860375 0.06133440633283407
0.11771541833877563 3.6550720392900407 0.044067826136854074
0.11772842705249786 3.6797695984447585 0.047005023208774616
0.11795122921466827 3.6828957492201333 0.04089379230985631
0.11796550452709198 3.6562956734217065 0.041924106187261286
0.11818750947713852 3.6639132704658253 0.03676637141341927
0.1182030662894249 3.6108112862281034 0.03865588045443737
0.11842426657676697 3.6228568880259586 0.03431206782691727
0.11844109743833542 3.6097198223831706 0.04357186056689868
0.11866150051355362 3.651438550039502 0.03270350907407139
0.11867961287498474 3.6151232585145676 0.04302705821740484
0.11889920383691788 3.6646652257965546 0.03734685028268712
0.11891861259937286 3.5049476206679935 0.05109243215630411
0.12350717931985855 3.54315451095029 0.03333346746704108
0.1237545907497406 3.4956221058906887 0.03216403605681143
0.12400249391794205 3.4421337785095627 0.029151368978477022
0.12425090372562408 3.4096314854111385 0.03187148118079361
0.12449980527162552 3.414578008198848 0.030010715887362413
0.12474920600652695 3.353048231653121 0.028679045490023286
0.12499910593032837 3.377906226319882 0.028109550806702768
0.12524950504302979 3.3526325551372644 0.029660746822264356
0.1255004107952118 3.36410343913089 0.02784253876759402
0.1257518082857132 3.3544067843543006 0.030013322580964244
0.12600372731685638 3.3753648454259375 0.031322611596079436
0.12625613808631897 3.359701140315662 0.030194871409626813
0.12650905549526215 3.339134031979244 0.028644705521040634
0.1267624795436859 3.303763981157534 0.02816274764629678
0.12701641023159027 3.318985085678474 0.0274372764756141
0.1272708624601364 3.3103750015368565 0.02844629160919816
0.12752580642700195 3.3067524394587995 0.030346169847915452
0.12778127193450928 3.3175421033561308 0.029517791489017627
0.1280372440814972 3.3046373775933775 0.027903642839346744
0.1282937377691269 3.262569788174662 0.028641446147730634
0.12855073809623718 3.249087525741865 0.027891431869877414
0.12880824506282806 3.2693822934354357 0.02893883052781764
0.12906628847122192 3.266428061401297 0.028104107551223056
0.12932482361793518 3.2387101852397238 0.027070757735797226
0.12958389520645142 3.2378639452136473 0.028376119453767553
0.12984348833560944 3.2399715358589076 0.02882693675725316
0.13010358810424805 3.203143902712335 0.02799291731139689
0.13036420941352844 3.211191662216586 0.026477537196279353
0.13062536716461182 3.201688059182355 0.030172060337988263
0.13088703155517578 3.18905042461588 0.02756488151922402
0.13114923238754272 3.16451508044892 0.028890557350352446
0.13141195476055145 3.168315220249874 0.026522608492697924
0.13167519867420197 3.15072639600947 0.026293443794279645
0.13193897902965546 3.146387000985471 0.023368757824271467
0.13220328092575073 3.1445346924837208 0.0260930929320362
0.1324681043624878 3.1511189641222694 0.025746562737018155
0.13273347914218903 3.162872543612696 0.025396870953685213
0.13299936056137085 3.1671134119395234 0.027952513286446705
0.13326579332351685 3.133501991500421 0.028060709707266953
0.13353274762630463 3.1063713613248565 0.02559819781279753
0.13380025327205658 3.081741391009633 0.02477289138236711
0.13406828045845032 3.11798510069611 0.02632287500371206
0.13433684408664703 3.1009047339392457 0.025725595057056613
0.13460595905780792 3.084636114498184 0.02764303061177307
0.1348756104707718 3.078693323924298 0.025838623498663116
0.13514578342437744 3.0696043577847734 0.02562348736091685
0.13541652262210846 3.061791468191056 0.025444251113537524
0.13568778336048126 3.0425614246176784 0.02365994672642858
0.13595959544181824 3.03740688040962 0.02479188820004197
0.13623195886611938 3.0439856889651007 0.025399360441628084
0.1365048587322235 3.019862056691979 0.02519936253699975
0.1367783099412918 3.0318814629261337 0.02547594013067895
0.1409464031457901 2.8975163592085766 0.024144549143881793
0.14122875034809113 2.893354061115275 0.023201412184359806
0.14151166379451752 2.8998791896212577 0.023171597786335752
0.14179514348506927 2.913115023883693 0.023052144125733472
0.1420791894197464 2.9091357352044884 0.02203397782470258
0.1423638015985489 2.8880800673871763 0.02375293073625658
0.14264899492263794 2.864867383910065 0.022565609410349286
0.14293475449085236 2.845796686671819 0.0224490093115976
0.14322108030319214 2.8607593496403063 0.021901568517061917
0.14350798726081848 2.8552040310919065 0.022818869964048704
0.1437954604625702 2.8552119865792394 0.024853569414741063
