# wave A(l)/A(V) unc
1.96467e-01 3.05292e+00 1.52646e-01
1.96696e-01 3.05864e+00 1.52932e-01
1.96924e-01 3.06436e+00 1.53218e-01
1.97153e-01 3.07008e+00 1.53504e-01
1.97382e-01 3.07581e+00 1.53791e-01
1.97611e-01 3.08155e+00 1.54078e-01
1.97841e-01 3.08730e+00 1.54365e-01
1.98070e-01 3.09305e+00 1.54652e-01
1.98300e-01 3.09881e+00 1.54940e-01
1.98531e-01 3.10457e+00 1.55229e-01
1.98761e-01 3.11035e+00 1.55517e-01
1.98992e-01 3.11613e+00 1.55806e-01
1.99223e-01 3.12191e+00 1.56096e-01
1.99455e-01 3.12770e+00 1.56385e-01
1.99686e-01 3.13350e+00 1.56675e-01
1.99918e-01 3.13931e+00 1.56965e-01
2.00151e-01 3.14582e+00 1.57291e-01
2.00383e-01 3.15273e+00 1.57636e-01
2.00616e-01 3.15963e+00 1.57982e-01
2.00849e-01 3.16655e+00 1.58328e-01
2.01082e-01 3.17348e+00 1.58674e-01
2.01316e-01 3.18041e+00 1.59021e-01
2.01549e-01 3.18736e+00 1.59368e-01
2.01784e-01 3.19431e+00 1.59715e-01
2.02018e-01 3.20126e+00 1.60063e-01
2.02253e-01 3.20823e+00 1.60412e-01
2.02487e-01 3.21521e+00 1.60760e-01
2.02723e-01 3.22219e+00 1.61110e-01
2.02958e-01 3.22918e+00 1.61459e-01
2.03194e-01 3.23618e+00 1.61809e-01
2.03430e-01 3.24319e+00 1.62159e-01
2.03666e-01 3.25020e+00 1.62510e-01
2.03903e-01 3.25722e+00 1.62861e-01
2.04140e-01 3.26432e+00 1.63216e-01
2.04377e-01 3.27160e+00 1.63580e-01
2.04614e-01 3.27888e+00 1.63944e-01
2.04852e-01 3.28618e+00 1.64309e-01
2.05090e-01 3.29348e+00 1.64674e-01
2.05328e-01 3.30080e+00 1.65040e-01
2.05566e-01 3.30812e+00 1.65406e-01
2.05805e-01 3.31545e+00 1.65772e-01
2.06044e-01 3.32279e+00 1.66139e-01
2.06284e-01 3.33013e+00 1.66507e-01
2.06523e-01 3.33749e+00 1.66875e-01
2.06763e-01 3.34485e+00 1.67243e-01
2.07003e-01 3.35223e+00 1.67611e-01
2.07244e-01 3.35963e+00 1.67981e-01
2.07484e-01 3.36699e+00 1.68349e-01
2.07725e-01 3.37439e+00 1.68719e-01
2.07967e-01 3.38182e+00 1.69091e-01
2.08208e-01 3.38921e+00 1.69461e-01
2.08450e-01 3.39587e+00 1.69794e-01
2.08692e-01 3.40170e+00 1.70085e-01
2.08934e-01 3.40749e+00 1.70374e-01
2.09177e-01 3.41334e+00 1.70667e-01
2.09420e-01 3.41917e+00 1.70958e-01
2.09663e-01 3.42499e+00 1.71250e-01
2.09907e-01 3.43085e+00 1.71542e-01
2.10151e-01 3.43671e+00 1.71835e-01
2.10395e-01 3.44256e+00 1.72128e-01
2.10639e-01 3.44842e+00 1.72421e-01
2.10884e-01 3.45431e+00 1.72716e-01
2.11129e-01 3.46020e+00 1.73010e-01
2.11374e-01 3.46609e+00 1.73305e-01
2.11620e-01 3.47198e+00 1.73599e-01
2.11865e-01 3.47787e+00 1.73894e-01
2.12111e-01 3.48380e+00 1.74190e-01
2.12358e-01 3.48969e+00 1.74484e-01
2.12604e-01 3.49561e+00 1.74781e-01
2.12851e-01 3.50010e+00 1.75005e-01
2.13099e-01 3.50187e+00 1.75094e-01
2.13346e-01 3.50365e+00 1.75182e-01
2.13594e-01 3.50542e+00 1.75271e-01
2.13842e-01 3.50719e+00 1.75360e-01
2.14090e-01 3.50897e+00 1.75448e-01
2.14339e-01 3.51074e+00 1.75537e-01
2.14588e-01 3.51255e+00 1.75627e-01
2.14837e-01 3.51432e+00 1.75716e-01
2.15087e-01 3.51610e+00 1.75805e-01
2.15337e-01 3.51790e+00 1.75895e-01
2.15587e-01 3.51968e+00 1.75984e-01
2.15837e-01 3.52149e+00 1.76074e-01
2.16088e-01 3.52326e+00 1.76163e-01
2.16339e-01 3.52507e+00 1.76253e-01
2.16590e-01 3.52684e+00 1.76342e-01
2.16842e-01 3.52865e+00 1.76432e-01
2.17094e-01 3.53046e+00 1.76523e-01
2.17346e-01 3.53226e+00 1.76613e-01
2.17598e-01 3.52949e+00 1.76474e-01
2.17851e-01 3.52570e+00 1.76285e-01
2.18104e-01 3.52192e+00 1.76096e-01
2.18357e-01 3.51814e+00 1.75907e-01
2.18611e-01 3.51432e+00 1.75716e-01
2.18865e-01 3.51054e+00 1.75527e-01
2.19119e-01 3.50673e+00 1.75336e-01
2.19374e-01 3.50294e+00 1.75147e-01
2.19628e-01 3.49913e+00 1.74956e-01
2.19883e-01 3.49531e+00 1.74766e-01
2.20139e-01 3.49146e+00 1.74573e-01
2.20395e-01 3.48765e+00 1.74382e-01
2.20651e-01 3.48383e+00 1.74192e-01
2.20907e-01 3.47998e+00 1.73999e-01
2.21163e-01 3.47613e+00 1.73807e-01
2.21420e-01 3.47232e+00 1.73616e-01
2.21677e-01 3.46847e+00 1.73423e-01
2.21935e-01 3.46462e+00 1.73231e-01
2.22193e-01 3.46074e+00 1.73037e-01
2.22451e-01 3.45294e+00 1.72647e-01
2.22709e-01 3.44464e+00 1.72232e-01
2.22968e-01 3.43630e+00 1.71815e-01
2.23227e-01 3.42797e+00 1.71399e-01
2.23486e-01 3.41964e+00 1.70982e-01
2.23746e-01 3.41127e+00 1.70563e-01
2.24006e-01 3.40290e+00 1.70145e-01
2.24266e-01 3.39453e+00 1.69727e-01
2.24526e-01 3.38617e+00 1.69308e-01
2.24787e-01 3.37777e+00 1.68888e-01
2.25048e-01 3.36936e+00 1.68468e-01
2.25310e-01 3.36096e+00 1.68048e-01
2.25571e-01 3.35253e+00 1.67626e-01
2.25833e-01 3.34410e+00 1.67205e-01
2.26096e-01 3.33566e+00 1.66783e-01
2.26358e-01 3.32721e+00 1.66360e-01
2.26621e-01 3.31874e+00 1.65937e-01
2.26884e-01 3.31027e+00 1.65514e-01
2.27148e-01 3.30179e+00 1.65090e-01
2.27412e-01 3.29246e+00 1.64623e-01
2.27676e-01 3.28236e+00 1.64118e-01
2.27940e-01 3.27225e+00 1.63613e-01
2.28205e-01 3.26213e+00 1.63106e-01
2.28470e-01 3.25199e+00 1.62600e-01
2.28735e-01 3.24185e+00 1.62092e-01
2.29001e-01 3.23169e+00 1.61584e-01
2.29267e-01 3.22152e+00 1.61076e-01
2.29533e-01 3.21134e+00 1.60567e-01
2.29800e-01 3.20114e+00 1.60057e-01
2.30067e-01 3.19094e+00 1.59547e-01
2.30334e-01 3.18072e+00 1.59036e-01
2.30602e-01 3.17049e+00 1.58524e-01
2.30870e-01 3.16025e+00 1.58013e-01
2.31138e-01 3.15000e+00 1.57500e-01
2.31406e-01 3.13973e+00 1.56987e-01
2.31675e-01 3.12945e+00 1.56473e-01
2.31944e-01 3.11917e+00 1.55958e-01
2.32213e-01 3.10886e+00 1.55443e-01
2.32483e-01 3.09855e+00 1.54928e-01
2.32753e-01 3.08872e+00 1.54436e-01
2.33024e-01 3.07906e+00 1.53953e-01
2.33294e-01 3.06940e+00 1.53470e-01
2.33565e-01 3.05972e+00 1.52986e-01
2.33837e-01 3.05003e+00 1.52501e-01
2.34108e-01 3.04032e+00 1.52016e-01
2.34380e-01 3.03061e+00 1.51531e-01
2.34652e-01 3.02089e+00 1.51044e-01
2.34925e-01 3.01115e+00 1.50558e-01
2.35198e-01 3.00141e+00 1.50070e-01
2.35471e-01 2.99165e+00 1.49583e-01
2.35744e-01 2.98188e+00 1.49094e-01
2.36018e-01 2.97210e+00 1.48605e-01
2.36292e-01 2.96231e+00 1.48115e-01
2.36567e-01 2.95251e+00 1.47625e-01
2.36842e-01 2.94269e+00 1.47135e-01
2.37117e-01 2.93287e+00 1.46643e-01
2.37392e-01 2.92303e+00 1.46151e-01
2.37668e-01 2.91318e+00 1.45659e-01
2.37944e-01 2.90332e+00 1.45166e-01
2.38220e-01 2.89422e+00 1.44711e-01
2.38497e-01 2.88605e+00 1.44303e-01
2.38774e-01 2.87787e+00 1.43893e-01
2.39051e-01 2.86968e+00 1.43484e-01
2.39329e-01 2.86147e+00 1.43074e-01
2.39607e-01 2.85326e+00 1.42663e-01
2.39885e-01 2.84504e+00 1.42252e-01
2.40164e-01 2.83682e+00 1.41841e-01
2.40443e-01 2.82858e+00 1.41429e-01
2.40722e-01 2.82033e+00 1.41016e-01
2.41002e-01 2.81207e+00 1.40603e-01
2.41282e-01 2.80380e+00 1.40190e-01
2.41562e-01 2.79552e+00 1.39776e-01
2.41842e-01 2.78724e+00 1.39362e-01
2.42123e-01 2.77894e+00 1.38947e-01
2.42405e-01 2.77063e+00 1.38532e-01
2.42686e-01 2.76231e+00 1.38116e-01
2.42968e-01 2.75399e+00 1.37700e-01
2.43250e-01 2.74565e+00 1.37283e-01
2.43533e-01 2.73731e+00 1.36865e-01
2.43816e-01 2.72896e+00 1.36448e-01
2.44099e-01 2.72311e+00 1.36156e-01
2.44382e-01 2.71837e+00 1.35919e-01
2.44666e-01 2.71363e+00 1.35682e-01
2.44950e-01 2.70888e+00 1.35444e-01
2.45235e-01 2.70413e+00 1.35207e-01
2.45520e-01 2.69937e+00 1.34969e-01
2.45805e-01 2.69461e+00 1.34730e-01
2.46090e-01 2.68984e+00 1.34492e-01
2.46376e-01 2.68506e+00 1.34253e-01
2.46662e-01 2.68028e+00 1.34014e-01
2.46949e-01 2.67550e+00 1.33775e-01
2.47236e-01 2.67070e+00 1.33535e-01
2.47523e-01 2.66591e+00 1.33295e-01
2.47810e-01 2.66110e+00 1.33055e-01
2.48098e-01 2.65630e+00 1.32815e-01
2.48386e-01 2.65148e+00 1.32574e-01
2.48675e-01 2.64666e+00 1.32333e-01
2.48964e-01 2.64184e+00 1.32092e-01
2.49253e-01 2.63701e+00 1.31850e-01
2.49542e-01 2.63217e+00 1.31608e-01
2.49832e-01 2.62733e+00 1.31366e-01
2.50123e-01 2.62248e+00 1.31124e-01
2.50413e-01 2.61763e+00 1.30881e-01
2.50704e-01 2.61277e+00 1.30638e-01
2.50995e-01 2.60790e+00 1.30395e-01
2.51287e-01 2.60303e+00 1.30152e-01
2.51579e-01 2.59816e+00 1.29908e-01
2.51871e-01 2.59327e+00 1.29664e-01
2.52163e-01 2.58839e+00 1.29419e-01
2.52456e-01 2.58349e+00 1.29175e-01
2.52749e-01 2.57860e+00 1.28930e-01
2.53043e-01 2.57369e+00 1.28685e-01
2.53337e-01 2.56878e+00 1.28439e-01
2.53631e-01 2.56387e+00 1.28193e-01
2.53926e-01 2.55894e+00 1.27947e-01
2.54221e-01 2.55402e+00 1.27701e-01
2.54516e-01 2.54908e+00 1.27454e-01
2.54812e-01 2.54415e+00 1.27207e-01
2.55108e-01 2.53920e+00 1.26960e-01
2.55404e-01 2.53425e+00 1.26712e-01
2.55701e-01 2.52930e+00 1.26465e-01
2.55997e-01 2.52433e+00 1.26217e-01
2.56295e-01 2.51937e+00 1.25968e-01
2.56593e-01 2.51439e+00 1.25720e-01
2.56891e-01 2.50942e+00 1.25471e-01
2.57189e-01 2.50443e+00 1.25222e-01
2.57488e-01 2.49944e+00 1.24972e-01
2.57787e-01 2.49444e+00 1.24722e-01
2.58086e-01 2.48944e+00 1.24472e-01
2.58386e-01 2.48443e+00 1.24222e-01
2.58686e-01 2.47942e+00 1.23971e-01
2.58987e-01 2.47440e+00 1.23720e-01
2.59287e-01 2.46937e+00 1.23469e-01
2.59589e-01 2.46434e+00 1.23217e-01
2.59890e-01 2.45931e+00 1.22965e-01
2.60192e-01 2.45426e+00 1.22713e-01
2.60494e-01 2.44922e+00 1.22461e-01
2.60797e-01 2.44416e+00 1.22208e-01
2.61100e-01 2.43910e+00 1.21955e-01
2.61403e-01 2.43403e+00 1.21702e-01
2.61706e-01 2.42896e+00 1.21448e-01
2.62010e-01 2.42388e+00 1.21194e-01
2.62315e-01 2.41880e+00 1.20940e-01
2.62619e-01 2.41371e+00 1.20685e-01
2.62925e-01 2.40861e+00 1.20431e-01
2.63230e-01 2.40351e+00 1.20176e-01
2.63536e-01 2.39840e+00 1.19920e-01
2.63842e-01 2.39329e+00 1.19665e-01
2.64148e-01 2.38817e+00 1.19408e-01
2.64455e-01 2.38305e+00 1.19152e-01
2.64762e-01 2.37791e+00 1.18896e-01
2.65070e-01 2.37278e+00 1.18639e-01
2.65378e-01 2.36763e+00 1.18382e-01
2.65686e-01 2.36248e+00 1.18124e-01
2.65994e-01 2.35733e+00 1.17866e-01
2.66303e-01 2.35217e+00 1.17608e-01
2.66613e-01 2.34700e+00 1.17350e-01
2.66922e-01 2.34183e+00 1.17091e-01
2.67232e-01 2.33665e+00 1.16832e-01
2.67543e-01 2.33146e+00 1.16573e-01
2.67854e-01 2.32627e+00 1.16314e-01
2.68165e-01 2.32107e+00 1.16054e-01
2.68476e-01 2.31587e+00 1.15793e-01
2.68788e-01 2.31066e+00 1.15533e-01
2.69100e-01 2.30545e+00 1.15272e-01
2.69413e-01 2.30022e+00 1.15011e-01
2.69726e-01 2.29500e+00 1.14750e-01
2.70039e-01 2.28976e+00 1.14488e-01
2.70353e-01 2.28501e+00 1.14250e-01
2.70667e-01 2.28162e+00 1.14081e-01
2.70981e-01 2.27824e+00 1.13912e-01
2.71296e-01 2.27484e+00 1.13742e-01
2.71611e-01 2.27145e+00 1.13572e-01
2.71926e-01 2.26805e+00 1.13402e-01
2.72242e-01 2.26465e+00 1.13232e-01
2.72558e-01 2.26124e+00 1.13062e-01
2.72875e-01 2.25783e+00 1.12891e-01
2.73192e-01 2.25441e+00 1.12720e-01
2.73509e-01 2.25099e+00 1.12549e-01
2.73827e-01 2.24757e+00 1.12378e-01
2.74145e-01 2.24414e+00 1.12207e-01
2.74463e-01 2.24071e+00 1.12035e-01
2.74782e-01 2.23727e+00 1.11864e-01
2.75101e-01 2.23383e+00 1.11692e-01
2.75421e-01 2.23039e+00 1.11519e-01
2.75741e-01 2.22694e+00 1.11347e-01
2.76061e-01 2.22349e+00 1.11175e-01
2.76382e-01 2.22003e+00 1.11002e-01
2.76703e-01 2.21658e+00 1.10829e-01
2.77024e-01 2.21311e+00 1.10656e-01
2.77346e-01 2.20964e+00 1.10482e-01
2.77668e-01 2.20617e+00 1.10309e-01
2.77991e-01 2.20305e+00 1.10153e-01
2.78313e-01 2.20011e+00 1.10006e-01
2.78637e-01 2.19717e+00 1.09858e-01
2.78960e-01 2.19422e+00 1.09711e-01
2.79284e-01 2.19127e+00 1.09563e-01
2.79609e-01 2.18831e+00 1.09416e-01
2.79934e-01 2.18536e+00 1.09268e-01
2.80259e-01 2.18240e+00 1.09120e-01
2.80584e-01 2.17943e+00 1.08972e-01
2.80910e-01 2.17646e+00 1.08823e-01
2.81236e-01 2.17349e+00 1.08675e-01
2.81563e-01 2.17052e+00 1.08526e-01
2.81890e-01 2.16754e+00 1.08377e-01
2.82218e-01 2.16456e+00 1.08228e-01
2.82545e-01 2.16157e+00 1.08079e-01
2.82874e-01 2.15858e+00 1.07929e-01
2.83202e-01 2.15559e+00 1.07779e-01
2.83531e-01 2.15259e+00 1.07630e-01
2.83860e-01 2.14960e+00 1.07480e-01
2.84190e-01 2.14659e+00 1.07330e-01
2.84520e-01 2.14359e+00 1.07179e-01
2.84851e-01 2.14058e+00 1.07029e-01
2.85181e-01 2.13757e+00 1.06878e-01
2.85513e-01 2.13455e+00 1.06727e-01
2.85844e-01 2.13170e+00 1.06585e-01
2.86176e-01 2.12909e+00 1.06455e-01
2.86509e-01 2.12649e+00 1.06325e-01
2.86842e-01 2.12389e+00 1.06194e-01
2.87175e-01 2.12128e+00 1.06064e-01
2.87508e-01 2.11867e+00 1.05933e-01
2.87842e-01 2.11605e+00 1.05802e-01
2.88177e-01 2.11343e+00 1.05672e-01
2.88511e-01 2.11081e+00 1.05540e-01
2.88846e-01 2.10819e+00 1.05409e-01
2.89182e-01 2.10556e+00 1.05278e-01
2.89518e-01 2.10293e+00 1.05146e-01
2.89854e-01 2.10029e+00 1.05015e-01
2.90191e-01 2.09766e+00 1.04883e-01
2.90528e-01 2.09502e+00 1.04751e-01
2.90865e-01 2.09238e+00 1.04619e-01
2.91203e-01 2.08973e+00 1.04487e-01
2.91541e-01 2.08708e+00 1.04354e-01
2.91880e-01 2.08443e+00 1.04222e-01
2.92219e-01 2.08177e+00 1.04089e-01
2.92558e-01 2.07912e+00 1.03956e-01
2.92898e-01 2.07646e+00 1.03823e-01
2.93238e-01 2.07379e+00 1.03690e-01
2.93579e-01 2.07112e+00 1.03556e-01
2.93920e-01 2.06846e+00 1.03423e-01
2.94261e-01 2.06595e+00 1.03297e-01
2.94603e-01 2.06367e+00 1.03184e-01
2.94945e-01 2.06140e+00 1.03070e-01
2.95288e-01 2.05912e+00 1.02956e-01
2.95631e-01 2.05683e+00 1.02842e-01
2.95974e-01 2.05455e+00 1.02727e-01
2.96318e-01 2.05226e+00 1.02613e-01
2.96662e-01 2.04997e+00 1.02498e-01
2.97007e-01 2.04768e+00 1.02384e-01
2.97352e-01 2.04538e+00 1.02269e-01
2.97697e-01 2.04308e+00 1.02154e-01
2.98043e-01 2.04078e+00 1.02039e-01
2.98389e-01 2.03847e+00 1.01924e-01
2.98736e-01 2.03616e+00 1.01808e-01
2.99083e-01 2.03386e+00 1.01693e-01
2.99430e-01 2.03154e+00 1.01577e-01
2.99778e-01 2.02923e+00 1.01461e-01
3.00126e-01 2.02691e+00 1.01346e-01
3.00475e-01 2.02459e+00 1.01229e-01
3.00824e-01 2.02226e+00 1.01113e-01
3.01173e-01 2.01994e+00 1.00997e-01
3.01523e-01 2.01761e+00 1.00880e-01
3.01873e-01 2.01528e+00 1.00764e-01
3.02224e-01 2.01294e+00 1.00647e-01
3.02575e-01 2.01061e+00 1.00530e-01
3.02926e-01 2.00827e+00 1.00413e-01
3.03278e-01 2.00610e+00 1.00305e-01
3.03630e-01 2.00400e+00 1.00200e-01
3.03983e-01 2.00189e+00 1.00095e-01
3.04336e-01 1.99979e+00 9.99895e-02
3.04690e-01 1.99768e+00 9.98842e-02
3.05044e-01 1.99557e+00 9.97786e-02
3.05398e-01 1.99346e+00 9.96730e-02
3.05753e-01 1.99135e+00 9.95673e-02
3.06108e-01 1.98923e+00 9.94615e-02
3.06463e-01 1.98711e+00 9.93556e-02
3.06819e-01 1.98499e+00 9.92495e-02
3.07176e-01 1.98286e+00 9.91432e-02
3.07532e-01 1.98074e+00 9.90368e-02
3.07890e-01 1.97861e+00 9.89303e-02
3.08247e-01 1.97647e+00 9.88237e-02
3.08605e-01 1.97434e+00 9.87170e-02
3.08964e-01 1.97220e+00 9.86102e-02
3.09323e-01 1.97006e+00 9.85032e-02
3.09682e-01 1.96792e+00 9.83961e-02
3.10042e-01 1.96578e+00 9.82889e-02
3.10402e-01 1.96363e+00 9.81816e-02
3.10762e-01 1.96148e+00 9.80740e-02
3.11123e-01 1.95933e+00 9.79664e-02
3.11485e-01 1.95718e+00 9.78588e-02
3.11846e-01 1.95502e+00 9.77508e-02
3.12209e-01 1.95286e+00 9.76429e-02
3.12571e-01 1.95073e+00 9.75365e-02
3.12934e-01 1.94873e+00 9.74367e-02
3.13298e-01 1.94674e+00 9.73370e-02
3.13662e-01 1.94474e+00 9.72369e-02
3.14026e-01 1.94274e+00 9.71370e-02
3.14391e-01 1.94074e+00 9.70368e-02
3.14756e-01 1.93873e+00 9.69365e-02
3.15121e-01 1.93672e+00 9.68361e-02
3.15487e-01 1.93471e+00 9.67355e-02
3.15854e-01 1.93270e+00 9.66348e-02
3.16221e-01 1.93068e+00 9.65340e-02
3.16588e-01 1.92866e+00 9.64331e-02
3.16956e-01 1.92664e+00 9.63322e-02
3.17324e-01 1.92462e+00 9.62311e-02
3.17692e-01 1.92260e+00 9.61299e-02
3.18061e-01 1.92057e+00 9.60285e-02
3.18431e-01 1.91854e+00 9.59271e-02
3.18801e-01 1.91651e+00 9.58255e-02
3.19171e-01 1.91447e+00 9.57237e-02
3.19542e-01 1.91244e+00 9.56218e-02
3.19913e-01 1.91040e+00 9.55199e-02
3.20285e-01 1.90836e+00 9.54178e-02
3.20657e-01 1.90631e+00 9.53157e-02
3.21029e-01 1.90427e+00 9.52135e-02
3.21402e-01 1.90222e+00 9.51111e-02
3.21775e-01 1.90017e+00 9.50085e-02
3.22149e-01 1.89811e+00 9.49057e-02
3.22523e-01 1.89606e+00 9.48030e-02
3.22898e-01 1.89403e+00 9.47014e-02
3.23273e-01 1.89200e+00 9.45998e-02
3.23648e-01 1.88996e+00 9.44981e-02
3.24024e-01 1.88792e+00 9.43961e-02
3.24401e-01 1.88588e+00 9.42942e-02
3.24777e-01 1.88384e+00 9.41921e-02
3.25155e-01 1.88180e+00 9.40901e-02
3.25532e-01 1.87975e+00 9.39876e-02
3.25910e-01 1.87770e+00 9.38852e-02
3.26289e-01 1.87566e+00 9.37828e-02
3.26668e-01 1.87360e+00 9.36800e-02
3.27047e-01 1.87155e+00 9.35773e-02
3.27427e-01 1.86949e+00 9.34744e-02
3.27807e-01 1.86743e+00 9.33714e-02
3.28188e-01 1.86536e+00 9.32682e-02
3.28569e-01 1.86330e+00 9.31649e-02
3.28951e-01 1.86123e+00 9.30617e-02
3.29333e-01 1.85916e+00 9.29581e-02
3.29716e-01 1.85709e+00 9.28545e-02
3.30099e-01 1.85501e+00 9.27507e-02
3.30482e-01 1.85294e+00 9.26468e-02
3.30866e-01 1.85086e+00 9.25429e-02
3.31250e-01 1.84878e+00 9.24388e-02
3.31635e-01 1.84669e+00 9.23345e-02
3.32020e-01 1.84461e+00 9.22303e-02
3.32406e-01 1.84252e+00 9.21259e-02
3.32792e-01 1.84043e+00 9.20213e-02
3.33178e-01 1.83833e+00 9.19165e-02
3.33565e-01 1.83628e+00 9.18139e-02
3.33953e-01 1.83426e+00 9.17128e-02
3.34341e-01 1.83223e+00 9.16116e-02
3.34729e-01 1.83021e+00 9.15103e-02
3.35118e-01 1.82818e+00 9.14089e-02
3.35507e-01 1.82615e+00 9.13073e-02
3.35897e-01 1.82411e+00 9.12056e-02
3.36287e-01 1.82208e+00 9.11039e-02
3.36678e-01 1.82004e+00 9.10019e-02
3.37069e-01 1.81800e+00 9.08999e-02
3.37460e-01 1.81595e+00 9.07976e-02
3.37852e-01 1.81391e+00 9.06953e-02
3.38245e-01 1.81186e+00 9.05929e-02
3.38637e-01 1.80981e+00 9.04905e-02
3.39031e-01 1.80783e+00 9.03913e-02
3.39425e-01 1.80635e+00 9.03175e-02
3.39819e-01 1.80487e+00 9.02433e-02
3.40214e-01 1.80339e+00 9.01694e-02
3.40609e-01 1.80190e+00 9.00952e-02
3.41004e-01 1.80042e+00 9.00209e-02
3.41400e-01 1.79893e+00 8.99466e-02
3.41797e-01 1.79744e+00 8.98722e-02
3.42194e-01 1.79595e+00 8.97977e-02
3.42591e-01 1.79446e+00 8.97232e-02
3.42989e-01 1.79297e+00 8.96484e-02
3.43388e-01 1.79148e+00 8.95738e-02
3.43787e-01 1.78998e+00 8.94988e-02
3.44186e-01 1.78848e+00 8.94240e-02
3.44586e-01 1.78698e+00 8.93488e-02
3.44986e-01 1.78533e+00 8.92663e-02
3.45387e-01 1.78345e+00 8.91723e-02
3.45788e-01 1.78156e+00 8.90781e-02
3.46189e-01 1.77967e+00 8.89837e-02
3.46591e-01 1.77779e+00 8.88893e-02
3.46994e-01 1.77590e+00 8.87949e-02
3.47397e-01 1.77400e+00 8.87002e-02
3.47801e-01 1.77211e+00 8.86055e-02
3.48205e-01 1.77021e+00 8.85106e-02
3.48609e-01 1.76831e+00 8.84157e-02
3.49014e-01 1.76641e+00 8.83206e-02
3.49419e-01 1.76451e+00 8.82254e-02
3.49825e-01 1.76260e+00 8.81302e-02
3.50232e-01 1.76070e+00 8.80348e-02
3.50638e-01 1.75879e+00 8.79393e-02
3.51046e-01 1.75692e+00 8.78459e-02
3.51453e-01 1.75512e+00 8.77558e-02
3.51862e-01 1.75331e+00 8.76656e-02
3.52270e-01 1.75151e+00 8.75753e-02
3.52679e-01 1.74970e+00 8.74849e-02
3.53089e-01 1.74789e+00 8.73944e-02
3.53499e-01 1.74608e+00 8.73038e-02
3.53910e-01 1.74426e+00 8.72131e-02
3.54321e-01 1.74245e+00 8.71223e-02
3.54732e-01 1.74063e+00 8.70314e-02
3.55144e-01 1.73881e+00 8.69403e-02
3.55557e-01 1.73698e+00 8.68491e-02
3.55970e-01 1.73516e+00 8.67579e-02
3.56383e-01 1.73333e+00 8.66666e-02
3.56797e-01 1.73150e+00 8.65750e-02
3.57212e-01 1.72972e+00 8.64860e-02
3.57627e-01 1.72818e+00 8.64090e-02
3.58042e-01 1.72664e+00 8.63319e-02
3.58458e-01 1.72509e+00 8.62547e-02
3.58874e-01 1.72355e+00 8.61776e-02
3.59291e-01 1.72200e+00 8.61002e-02
3.59708e-01 1.72046e+00 8.60228e-02
3.60126e-01 1.71891e+00 8.59453e-02
3.60545e-01 1.71735e+00 8.58676e-02
3.60963e-01 1.71580e+00 8.57900e-02
3.61383e-01 1.71424e+00 8.57122e-02
3.61802e-01 1.71269e+00 8.56343e-02
3.62223e-01 1.71113e+00 8.55564e-02
3.62643e-01 1.70957e+00 8.54784e-02
3.63064e-01 1.70800e+00 8.54002e-02
3.63486e-01 1.70644e+00 8.53219e-02
3.63908e-01 1.70455e+00 8.52273e-02
3.64331e-01 1.70247e+00 8.51234e-02
3.64754e-01 1.70039e+00 8.50195e-02
3.65178e-01 1.69831e+00 8.49154e-02
3.65602e-01 1.69623e+00 8.48113e-02
3.66027e-01 1.69414e+00 8.47069e-02
3.66452e-01 1.69205e+00 8.46025e-02
3.66877e-01 1.68996e+00 8.44980e-02
3.67304e-01 1.68787e+00 8.43933e-02
3.67730e-01 1.68577e+00 8.42885e-02
3.68157e-01 1.68367e+00 8.41836e-02
3.68585e-01 1.68157e+00 8.40785e-02
3.69013e-01 1.67947e+00 8.39734e-02
3.69442e-01 1.67736e+00 8.38681e-02
3.69871e-01 1.67525e+00 8.37627e-02
3.70300e-01 1.67315e+00 8.36573e-02
3.70731e-01 1.67143e+00 8.35714e-02
3.71161e-01 1.66979e+00 8.34894e-02
3.71592e-01 1.66815e+00 8.34074e-02
3.72024e-01 1.66650e+00 8.33252e-02
3.72456e-01 1.66486e+00 8.32429e-02
3.72889e-01 1.66321e+00 8.31606e-02
3.73322e-01 1.66156e+00 8.30781e-02
3.73755e-01 1.65991e+00 8.29956e-02
3.74189e-01 1.65826e+00 8.29129e-02
3.74624e-01 1.65660e+00 8.28302e-02
3.75059e-01 1.65494e+00 8.27472e-02
3.75495e-01 1.65329e+00 8.26644e-02
3.75931e-01 1.65163e+00 8.25814e-02
3.76368e-01 1.64996e+00 8.24982e-02
3.76805e-01 1.64830e+00 8.24150e-02
3.77242e-01 1.64663e+00 8.23317e-02
3.77681e-01 1.64488e+00 8.22442e-02
3.78119e-01 1.64310e+00 8.21550e-02
3.78559e-01 1.64132e+00 8.20658e-02
3.78998e-01 1.63953e+00 8.19764e-02
3.79438e-01 1.63774e+00 8.18870e-02
3.79879e-01 1.63595e+00 8.17975e-02
3.80320e-01 1.63416e+00 8.17078e-02
3.80762e-01 1.63236e+00 8.16181e-02
3.81204e-01 1.63056e+00 8.15282e-02
3.81647e-01 1.62876e+00 8.14382e-02
3.82090e-01 1.62696e+00 8.13482e-02
3.82534e-01 1.62516e+00 8.12580e-02
3.82979e-01 1.62336e+00 8.11678e-02
3.83423e-01 1.62155e+00 8.10774e-02
3.83869e-01 1.61974e+00 8.09869e-02
3.84315e-01 1.61793e+00 8.08963e-02
3.84761e-01 1.61621e+00 8.08106e-02
3.85208e-01 1.61470e+00 8.07350e-02
3.85655e-01 1.61318e+00 8.06592e-02
