Matilla 1970 (Coalack & Libra cloud)
wave, albedo, delta,   g, delta
3360.0  0.65  0.1   0.85  0.1
4380.0  0.65  0.1   0.85  0.1
5450.0  0.65  0.1   0.85  0.1
