Sujatha et al. 2007 (DGL/FUSE/Voyager)
wave, albedo, delta,   g, delta
 900.0  0.28  0.04  0.61  0.07
1000.0  0.28  0.04  0.61  0.07
1100.0  0.28  0.04  0.61  0.07
